Address,USB0::0x2A8D::0x039B::CN60201260::0::INSTR
Model,EDUX1052G
Serial Number,CN60201260
Start Time,2026-04-29 13:45:44

Sample Count,Time(s),2(VOLT),
1,0.0900003984571,2.05025172234,
2,0.0900103971362,2.09045267105,
3,0.090020403266,2.09045267105,
4,0.0900304019451,2.13065361977,
5,0.0900404006243,2.17085456848,
6,0.0900503993034,2.17085456848,
7,0.0900603979826,2.21105575562,
8,0.0900703966618,2.21105575562,
9,0.0900804027915,2.25125670433,
10,0.0900904014707,2.25125670433,
11,0.0901004001498,2.29145765305,
12,0.090110398829,2.29145765305,
13,0.0901203975081,2.37185978889,
14,0.0901304036379,2.33165860176,
15,0.090140402317,2.37185978889,
16,0.0901504009962,2.41206073761,
17,0.0901603996754,2.37185978889,
18,0.0901703983545,2.41206073761,
19,0.0901803970337,2.41206073761,
20,0.0901904031634,2.45226168633,
21,0.0902004018426,2.45226168633,
22,0.0902104005218,2.45226168633,
23,0.0902203992009,2.45226168633,
24,0.0902303978801,2.45226168633,
25,0.0902403965592,2.49246263504,
26,0.090250402689,2.49246263504,
27,0.0902604013681,2.49246263504,
28,0.0902704000473,2.49246263504,
29,0.0902803987265,2.49246263504,
30,0.0902903974056,2.53266382217,
31,0.0903004035354,2.49246263504,
32,0.0903104022145,2.49246263504,
33,0.0903204008937,2.49246263504,
34,0.0903303995728,2.53266382217,
35,0.090340398252,2.53266382217,
36,0.0903503969312,2.49246263504,
37,0.0903604030609,2.53266382217,
38,0.0903704017401,2.49246263504,
39,0.0903804004192,2.49246263504,
40,0.0903903990984,2.49246263504,
41,0.0904003977776,2.45226168633,
42,0.0904103964567,2.49246263504,
43,0.0904204025865,2.49246263504,
44,0.0904304012656,2.45226168633,
45,0.0904403999448,2.45226168633,
46,0.0904503986239,2.45226168633,
47,0.0904603973031,2.41206073761,
48,0.0904704034328,2.41206073761,
49,0.090480402112,2.41206073761,
50,0.0904904007912,2.41206073761,
51,0.0905003994703,2.41206073761,
52,0.0905103981495,2.41206073761,
53,0.0905203968287,2.33165860176,
54,0.0905304029584,2.33165860176,
55,0.0905404016376,2.33165860176,
56,0.0905504003167,2.33165860176,
57,0.0905603989959,2.29145765305,
58,0.090570397675,2.25125670433,
59,0.0905803963542,2.21105575562,
60,0.0905904024839,2.21105575562,
61,0.0906004011631,2.17085456848,
62,0.0906103998423,2.17085456848,
63,0.0906203985214,2.13065361977,
64,0.0906303972006,2.09045267105,
65,0.0906404033303,2.09045267105,
66,0.0906504020095,2.05025172234,
67,0.0906604006886,2.05025172234,
68,0.0906703993678,1.96984958649,
69,0.090680398047,1.96984958649,
70,0.0906903967261,1.92964863777,
71,0.0907004028559,1.84924650192,
72,0.090710401535,1.88944756985,
73,0.0907204002142,1.84924650192,
74,0.0907303988934,1.76884448528,
75,0.0907403975725,1.76884448528,
76,0.0907504037023,1.76884448528,
77,0.0907604023814,1.68844246864,
78,0.0907704010606,1.68844246864,
79,0.0907803997397,1.64824151993,
80,0.0907903984189,1.608040452,
81,0.0908003970981,1.56783950329,
82,0.0908104032278,1.52763843536,
83,0.090820401907,1.48743748665,
84,0.0908304005861,1.44723641872,
85,0.0908403992653,1.40703547001,
86,0.0908503979445,1.36683440208,
87,0.0908603966236,1.32663345337,
88,0.0908704027534,1.28643238544,
89,0.0908804014325,1.24623131752,
90,0.0908904001117,1.16582930088,
91,0.0909003987908,1.16582930088,
92,0.09091039747,1.12562835217,
93,0.0909204035997,1.04522633553,
94,0.0909304022789,1.04522633553,
95,0.0909404009581,1.0050252676,
96,0.0909503996372,0.924623250961,
97,0.0909603983164,0.884422242641,
98,0.0909703969955,0.844221234322,
99,0.0909804031253,0.804020226002,
100,0.0909904018044,0.723618209362,
101,0.0910004004836,0.723618209362,
102,0.0910103991628,0.683417201042,
103,0.0910203978419,0.643216192722,
104,0.0910303965211,0.562814176083,
105,0.0910404026508,0.522613167763,
106,0.09105040133,0.482412159443,
107,0.0910604000092,0.442211121321,
108,0.0910703986883,0.361809104681,
109,0.0910803973675,0.321608096361,
110,0.0910904034972,0.321608096361,
111,0.0911004021764,0.241206079721,
112,0.0911104008555,0.241206079721,
113,0.0911203995347,0.160804048181,
114,0.0911303982139,0.0804020240903,
115,0.091140396893,0.0402010120451,
116,0.0911504030228,0,
117,0.0911604017019,-0.0402010120451,
118,0.0911704003811,-0.0804020240903,
119,0.0911803990602,-0.120603039861,
120,0.0911903977394,-0.2010050565,
121,0.0912003964186,-0.241206079721,
122,0.0912104025483,-0.281407088041,
123,0.0912204012275,-0.321608096361,
124,0.0912303999066,-0.361809104681,
125,0.0912403985858,-0.402010113001,
126,0.091250397265,-0.442211121321,
127,0.0912604033947,-0.482412159443,
128,0.0912704020739,-0.522613167763,
129,0.091280400753,-0.603015184402,
130,0.0912903994322,-0.603015184402,
131,0.0913003981113,-0.683417201042,
132,0.0913103967905,-0.723618209362,
133,0.0913204029202,-0.723618209362,
134,0.0913304015994,-0.844221234322,
135,0.0913404002786,-0.844221234322,
136,0.0913503989577,-0.924623250961,
137,0.0913603976369,-0.924623250961,
138,0.0913703963161,-1.0050252676,
139,0.0913804024458,-1.04522633553,
140,0.091390401125,-1.08542728424,
141,0.0914003998041,-1.08542728424,
142,0.0914103984833,-1.16582930088,
143,0.0914203971624,-1.24623131752,
144,0.0914304032922,-1.24623131752,
145,0.0914404019713,-1.24623131752,
146,0.0914504006505,-1.32663345337,
147,0.0914603993297,-1.40703547001,
148,0.0914703980088,-1.40703547001,
149,0.091480396688,-1.44723641872,
150,0.0914904028177,-1.48743748665,
151,0.0915004014969,-1.52763843536,
152,0.091510400176,-1.56783950329,
153,0.0915203988552,-1.608040452,
154,0.0915303975344,-1.64824151993,
155,0.0915404036641,-1.68844246864,
156,0.0915504023433,-1.72864353657,
157,0.0915604010224,-1.72864353657,
