Address,USB0::0x2A8D::0x039B::CN60201260::0::INSTR
Model,EDUX1052G
Serial Number,CN60201260
Start Time,2026-04-29 13:39:01

Sample Count,Time(s),2(VOLT),
1,-1.70312505361e-05,-1.92964863777,
2,-1.70062503457e-05,-1.84924650192,
3,-1.69812501554e-05,-1.88944756985,
4,-1.6956249965e-05,-1.84924650192,
5,-1.69312497746e-05,-1.80904555321,
6,-1.69062495843e-05,-1.80904555321,
7,-1.68812493939e-05,-1.76884448528,
8,-1.68562492036e-05,-1.76884448528,
9,-1.68312508322e-05,-1.72864353657,
10,-1.68062506418e-05,-1.68844246864,
11,-1.67812504515e-05,-1.64824151993,
12,-1.67562502611e-05,-1.68844246864,
13,-1.67312500707e-05,-1.608040452,
14,-1.67062498804e-05,-1.608040452,
15,-1.668124969e-05,-1.56783950329,
16,-1.66562494996e-05,-1.56783950329,
17,-1.66312493093e-05,-1.52763843536,
18,-1.66062491189e-05,-1.48743748665,
19,-1.65812507475e-05,-1.44723641872,
20,-1.65562505572e-05,-1.44723641872,
21,-1.65312503668e-05,-1.40703547001,
22,-1.65062501765e-05,-1.36683440208,
23,-1.64812499861e-05,-1.36683440208,
24,-1.64562497957e-05,-1.36683440208,
25,-1.64312496054e-05,-1.28643238544,
26,-1.6406249415e-05,-1.24623131752,
27,-1.63812492247e-05,-1.24623131752,
28,-1.63562508533e-05,-1.16582930088,
29,-1.63312506629e-05,-1.12562835217,
30,-1.63062504726e-05,-1.12562835217,
31,-1.62812502822e-05,-1.12562835217,
32,-1.62562500918e-05,-1.08542728424,
33,-1.62312499015e-05,-1.04522633553,
34,-1.62062497111e-05,-1.0050252676,
35,-1.61812495207e-05,-0.964824318886,
36,-1.61562493304e-05,-0.964824318886,
37,-1.613124914e-05,-0.884422242641,
38,-1.61062507686e-05,-0.884422242641,
39,-1.60812505783e-05,-0.804020226002,
40,-1.60562503879e-05,-0.804020226002,
41,-1.60312501976e-05,-0.804020226002,
42,-1.60062500072e-05,-0.723618209362,
43,-1.59812498168e-05,-0.683417201042,
44,-1.59562496265e-05,-0.643216192722,
45,-1.59312494361e-05,-0.683417201042,
46,-1.59062492457e-05,-0.562814176083,
47,-1.58812508744e-05,-0.522613167763,
48,-1.5856250684e-05,-0.522613167763,
49,-1.58312504936e-05,-0.442211121321,
50,-1.58062503033e-05,-0.482412159443,
51,-1.57812501129e-05,-0.402010113001,
52,-1.57562499226e-05,-0.402010113001,
53,-1.57312497322e-05,-0.321608096361,
54,-1.57062495418e-05,-0.321608096361,
55,-1.56812493515e-05,-0.281407088041,
56,-1.56562491611e-05,-0.2010050565,
57,-1.56312507897e-05,-0.160804048181,
58,-1.56062505994e-05,-0.2010050565,
59,-1.5581250409e-05,-0.120603039861,
60,-1.55562502187e-05,-0.120603039861,
61,-1.55312500283e-05,-0.0402010120451,
62,-1.55062498379e-05,0,
63,-1.54812496476e-05,0,
64,-1.54562494572e-05,0.0402010120451,
65,-1.54312492668e-05,0.0804020240903,
66,-1.54062508955e-05,0.120603039861,
67,-1.53812507051e-05,0.160804048181,
68,-1.53562505147e-05,0.160804048181,
69,-1.53312503244e-05,0.2010050565,
70,-1.5306250134e-05,0.281407088041,
71,-1.52812499437e-05,0.281407088041,
72,-1.52562497533e-05,0.361809104681,
73,-1.52312495629e-05,0.361809104681,
74,-1.52062502821e-05,0.402010113001,
75,-1.51812500917e-05,0.442211121321,
76,-1.51562499013e-05,0.522613167763,
77,-1.5131249711e-05,0.522613167763,
78,-1.51062504301e-05,0.522613167763,
79,-1.50812502397e-05,0.562814176083,
80,-1.50562500494e-05,0.643216192722,
81,-1.5031249859e-05,0.643216192722,
82,-1.50062496687e-05,0.683417201042,
83,-1.49812503878e-05,0.723618209362,
84,-1.49562501974e-05,0.763819217682,
85,-1.49312500071e-05,0.763819217682,
86,-1.49062498167e-05,0.844221234322,
87,-1.48812496263e-05,0.884422242641,
88,-1.48562503455e-05,0.924623250961,
89,-1.48312501551e-05,0.924623250961,
