Address,USB0::0x2A8D::0x039B::CN60201260::0::INSTR
Model,EDUX1052G
Serial Number,CN60201260
Start Time,2026-04-29 13:30:58

Sample Count,Time(s),2(VOLT),
1,-0.000750000006519,1.42713570595,
2,-0.000749239989091,1.40703511238,
3,-0.000748479971662,1.42713570595,
4,-0.000747720012441,1.44723618031,
5,-0.000746959995013,1.42713570595,
6,-0.000746199977584,1.46733665466,
7,-0.000745440018363,1.48743712902,
8,-0.000744680000935,1.48743712902,
9,-0.000743919983506,1.48743712902,
10,-0.000743160024285,1.50753772259,
11,-0.000742400006857,1.50753772259,
12,-0.000741639989428,1.52763819695,
13,-0.000740879972,1.52763819695,
14,-0.000740120012779,1.56783914566,
15,-0.00073935999535,1.56783914566,
16,-0.000738599977922,1.60804021358,
17,-0.000737840018701,1.56783914566,
18,-0.000737080001272,1.56783914566,
19,-0.000736319983844,1.58793973923,
20,-0.000735560024623,1.60804021358,
21,-0.000734800007194,1.60804021358,
22,-0.000734039989766,1.60804021358,
23,-0.000733279972337,1.60804021358,
24,-0.000732520013116,1.60804021358,
25,-0.000731759995688,1.60804021358,
26,-0.000730999978259,1.62814068794,
27,-0.000730240019038,1.6482411623,
28,-0.00072948000161,1.62814068794,
29,-0.000728719984181,1.62814068794,
30,-0.00072796002496,1.6482411623,
31,-0.000727200007532,1.66834163666,
32,-0.000726439990103,1.62814068794,
33,-0.000725679972675,1.62814068794,
34,-0.000724920013454,1.6482411623,
35,-0.000724159996025,1.6482411623,
36,-0.000723399978597,1.6482411623,
37,-0.000722640019376,1.6482411623,
38,-0.000721880001947,1.58793973923,
39,-0.000721119984519,1.62814068794,
40,-0.000720360025298,1.62814068794,
41,-0.000719600007869,1.6482411623,
42,-0.000718839990441,1.60804021358,
43,-0.000718079973012,1.60804021358,
44,-0.000717320013791,1.62814068794,
45,-0.000716559996363,1.60804021358,
46,-0.000715799978934,1.60804021358,
47,-0.000715040019713,1.58793973923,
48,-0.000714280002285,1.56783914566,
49,-0.000713519984856,1.58793973923,
50,-0.000712760025635,1.56783914566,
51,-0.000712000008207,1.56783914566,
52,-0.000711239990778,1.56783914566,
53,-0.00071047997335,1.5477386713,
54,-0.000709720014129,1.56783914566,
55,-0.0007089599967,1.56783914566,
56,-0.000708199979272,1.50753772259,
57,-0.000707440020051,1.50753772259,
58,-0.000706680002622,1.52763819695,
59,-0.000705919985194,1.48743712902,
60,-0.000705160025973,1.48743712902,
61,-0.000704400008544,1.48743712902,
62,-0.000703639991116,1.44723618031,
63,-0.000702879973687,1.46733665466,
64,-0.000702120014466,1.46733665466,
65,-0.000701359997038,1.44723618031,
66,-0.000700599979609,1.40703511238,
67,-0.000699840020388,1.42713570595,
68,-0.00069908000296,1.38693463802,
69,-0.000698319985531,1.38693463802,
70,-0.00069756002631,1.36683416367,
71,-0.000696800008882,1.36683416367,
72,-0.000696039991453,1.34673368931,
73,-0.000695279974025,1.32663309574,
74,-0.000694520014804,1.30653262138,
75,-0.000693759997375,1.28643214703,
76,-0.000692999979947,1.28643214703,
77,-0.000692240020726,1.26633167267,
78,-0.000691480003297,1.22613060474,
79,-0.000690719985869,1.22613060474,
80,-0.000689960026648,1.20603013039,
