Address,USB0::0x2A8D::0x039B::CN60201260::0::INSTR
Model,EDUX1052G
Serial Number,CN60201260
Start Time,2026-04-29 13:22:50

Sample Count,Time(s),2(VOLT),
1,-0.00999999977648,-0.100502513349,
2,-0.009990000166,-0.100502513349,
3,-0.00997999962419,-0.120603010058,
4,-0.00997000001371,-0.100502513349,
5,-0.00996000040323,-0.100502513349,
6,-0.00994999986142,-0.100502513349,
7,-0.00994000025094,-0.140703514218,
8,-0.00992999970913,-0.120603010058,
9,-0.00992000009865,-0.120603010058,
10,-0.00990999955684,-0.140703514218,
11,-0.00989999994636,-0.140703514218,
12,-0.00989000033587,-0.140703514218,
13,-0.00987999979407,-0.140703514218,
14,-0.00987000018358,-0.160804018378,
15,-0.00985999964178,-0.160804018378,
16,-0.00985000003129,-0.160804018378,
17,-0.00984000042081,-0.160804018378,
18,-0.009829999879,-0.160804018378,
19,-0.00982000026852,-0.160804018378,
20,-0.00980999972671,-0.140703514218,
21,-0.00980000011623,-0.140703514218,
22,-0.00978999957442,-0.160804018378,
23,-0.00977999996394,-0.180904522538,
24,-0.00977000035346,-0.160804018378,
25,-0.00975999981165,-0.180904522538,
26,-0.00975000020117,-0.160804018378,
27,-0.00973999965936,-0.201005026698,
28,-0.00973000004888,-0.201005026698,
29,-0.00972000043839,-0.180904522538,
30,-0.00970999989659,-0.221105530858,
31,-0.0097000002861,-0.201005026698,
32,-0.0096899997443,-0.180904522538,
33,-0.00968000013381,-0.201005026698,
34,-0.00966999959201,-0.180904522538,
35,-0.00965999998152,-0.201005026698,
36,-0.00965000037104,-0.221105530858,
37,-0.00963999982923,-0.221105530858,
38,-0.00963000021875,-0.180904522538,
39,-0.00961999967694,-0.221105530858,
40,-0.00961000006646,-0.201005026698,
41,-0.00960000045598,-0.241206020117,
42,-0.00958999991417,-0.201005026698,
43,-0.00958000030369,-0.201005026698,
44,-0.00956999976188,-0.201005026698,
45,-0.0095600001514,-0.201005026698,
46,-0.00954999960959,-0.221105530858,
47,-0.00953999999911,-0.221105530858,
48,-0.00953000038862,-0.221105530858,
49,-0.00951999984682,-0.221105530858,
50,-0.00951000023633,-0.201005026698,
51,-0.00949999969453,-0.221105530858,
52,-0.00949000008404,-0.221105530858,
53,-0.00947999954224,-0.221105530858,
54,-0.00946999993175,-0.221105530858,
55,-0.00946000032127,-0.221105530858,
56,-0.00944999977946,-0.221105530858,
57,-0.00944000016898,-0.241206020117,
58,-0.00942999962717,-0.221105530858,
59,-0.00942000001669,-0.221105530858,
60,-0.00941000040621,-0.241206020117,
61,-0.0093999998644,-0.201005026698,
62,-0.00939000025392,-0.221105530858,
63,-0.00937999971211,-0.221105530858,
64,-0.00937000010163,-0.241206020117,
65,-0.00935999955982,-0.241206020117,
66,-0.00934999994934,-0.201005026698,
67,-0.00934000033885,-0.201005026698,
68,-0.00932999979705,-0.201005026698,
69,-0.00932000018656,-0.201005026698,
70,-0.00930999964476,-0.221105530858,
71,-0.00930000003427,-0.221105530858,
72,-0.00929000042379,-0.201005026698,
73,-0.00927999988198,-0.201005026698,
74,-0.0092700002715,-0.221105530858,
75,-0.00925999972969,-0.201005026698,
76,-0.00925000011921,-0.221105530858,
77,-0.0092399995774,-0.221105530858,
78,-0.00922999996692,-0.201005026698,
79,-0.00922000035644,-0.201005026698,
80,-0.00920999981463,-0.201005026698,
81,-0.00920000020415,-0.201005026698,
82,-0.00918999966234,-0.201005026698,
83,-0.00918000005186,-0.180904522538,
84,-0.00917000044137,-0.201005026698,
85,-0.00915999989957,-0.180904522538,
86,-0.00915000028908,-0.201005026698,
87,-0.00913999974728,-0.180904522538,
88,-0.00913000013679,-0.221105530858,
89,-0.00911999959499,-0.201005026698,
90,-0.0091099999845,-0.201005026698,
91,-0.00910000037402,-0.180904522538,
92,-0.00908999983221,-0.180904522538,
93,-0.00908000022173,-0.180904522538,
94,-0.00906999967992,-0.160804018378,
95,-0.00906000006944,-0.160804018378,
96,-0.00905000045896,-0.180904522538,
97,-0.00903999991715,-0.160804018378,
98,-0.00903000030667,-0.160804018378,
99,-0.00901999976486,-0.160804018378,
100,-0.00901000015438,-0.140703514218,
101,-0.00899999961257,-0.160804018378,
102,-0.00899000000209,-0.160804018378,
103,-0.0089800003916,-0.160804018378,
104,-0.0089699998498,-0.140703514218,
105,-0.00896000023931,-0.160804018378,
106,-0.00894999969751,-0.140703514218,
107,-0.00894000008702,-0.120603010058,
108,-0.00892999954522,-0.120603010058,
