Address,USB0::0x2A8D::0x039B::CN60201260::0::INSTR
Model,EDUX1052G
Serial Number,CN60201260
Start Time,2026-04-29 14:21:32

Sample Count,Time(s),2(VOLT),
1,0.099200040102,-0.241206079721,
2,0.0992010384798,-0.241206079721,
3,0.0992020368576,-0.241206079721,
4,0.099203042686,-0.241206079721,
5,0.0992040410638,-0.2010050565,
6,0.0992050394416,-0.2010050565,
7,0.0992060378194,-0.241206079721,
8,0.0992070436478,-0.160804048181,
9,0.0992080420256,-0.2010050565,
10,0.0992090404034,-0.160804048181,
11,0.0992100387812,-0.160804048181,
12,0.099211037159,-0.160804048181,
13,0.0992120429873,-0.120603039861,
14,0.0992130413651,-0.160804048181,
15,0.0992140397429,-0.160804048181,
16,0.0992150381207,-0.160804048181,
17,0.0992160364985,-0.120603039861,
18,0.0992170423269,-0.120603039861,
19,0.0992180407047,-0.0804020240903,
20,0.0992190390825,-0.120603039861,
21,0.0992200374603,-0.0402010120451,
22,0.0992210432887,-0.0804020240903,
23,0.0992220416665,-0.0402010120451,
24,0.0992230400443,-0.0804020240903,
25,0.0992240384221,-0.0402010120451,
26,0.0992250367999,-0.0402010120451,
27,0.0992260426283,0,
28,0.0992270410061,-0.0402010120451,
29,0.0992280393839,-0.0402010120451,
30,0.0992290377617,-0.0402010120451,
31,0.0992300435901,0,
32,0.0992310419679,0,
33,0.0992320403457,0,
34,0.0992330387235,0.0402010120451,
35,0.0992340371013,0,
36,0.0992350429296,0.0804020240903,
37,0.0992360413074,0.0402010120451,
38,0.0992370396852,0.0804020240903,
39,0.099238038063,0.0804020240903,
40,0.0992390364408,0.0804020240903,
41,0.0992400422692,0.0804020240903,
42,0.099241040647,0.120603039861,
43,0.0992420390248,0.120603039861,
44,0.0992430374026,0.120603039861,
45,0.099244043231,0.160804048181,
46,0.0992450416088,0.160804048181,
47,0.0992460399866,0.120603039861,
48,0.0992470383644,0.160804048181,
49,0.0992480367422,0.160804048181,
50,0.0992490425706,0.160804048181,
51,0.0992500409484,0.160804048181,
52,0.0992510393262,0.2010050565,
53,0.099252037704,0.2010050565,
54,0.0992530435324,0.160804048181,
55,0.0992540419102,0.281407088041,
56,0.099255040288,0.241206079721,
57,0.0992560386658,0.241206079721,
58,0.0992570370436,0.241206079721,
59,0.099258042872,0.241206079721,
60,0.0992590412498,0.241206079721,
61,0.0992600396276,0.281407088041,
62,0.0992610380054,0.281407088041,
63,0.0992620363832,0.281407088041,
64,0.0992630422115,0.321608096361,
65,0.0992640405893,0.281407088041,
66,0.0992650389671,0.321608096361,
67,0.0992660373449,0.321608096361,
68,0.0992670431733,0.321608096361,
69,0.0992680415511,0.321608096361,
70,0.0992690399289,0.321608096361,
71,0.0992700383067,0.361809104681,
72,0.0992710366845,0.402010113001,
73,0.0992720425129,0.402010113001,
74,0.0992730408907,0.361809104681,
75,0.0992740392685,0.361809104681,
76,0.0992750376463,0.402010113001,
77,0.0992760434747,0.361809104681,
78,0.0992770418525,0.402010113001,
79,0.0992780402303,0.361809104681,
80,0.0992790386081,0.442211121321,
81,0.0992800369859,0.442211121321,
82,0.0992810428143,0.402010113001,
83,0.0992820411921,0.442211121321,
84,0.0992830395699,0.442211121321,
85,0.0992840379477,0.442211121321,
86,0.0992850363255,0.442211121321,
87,0.0992860421538,0.482412159443,
88,0.0992870405316,0.522613167763,
89,0.0992880389094,0.482412159443,
90,0.0992890372872,0.442211121321,
91,0.0992900431156,0.522613167763,
92,0.0992910414934,0.482412159443,
93,0.0992920398712,0.482412159443,
94,0.099293038249,0.482412159443,
95,0.0992940366268,0.522613167763,
96,0.0992950424552,0.522613167763,
97,0.099296040833,0.522613167763,
98,0.0992970392108,0.522613167763,
99,0.0992980375886,0.562814176083,
100,0.099299043417,0.522613167763,
101,0.0993000417948,0.562814176083,
102,0.0993010401726,0.562814176083,
103,0.0993020385504,0.562814176083,
104,0.0993030369282,0.603015184402,
105,0.0993040427566,0.603015184402,
106,0.0993050411344,0.603015184402,
107,0.0993060395122,0.603015184402,
108,0.09930703789,0.603015184402,
109,0.0993080437183,0.603015184402,
110,0.0993090420961,0.603015184402,
111,0.0993100404739,0.643216192722,
112,0.0993110388517,0.603015184402,
113,0.0993120372295,0.603015184402,
114,0.0993130430579,0.643216192722,
115,0.0993140414357,0.603015184402,
116,0.0993150398135,0.643216192722,
117,0.0993160381913,0.643216192722,
118,0.0993170365691,0.643216192722,
119,0.0993180423975,0.643216192722,
120,0.0993190407753,0.643216192722,
121,0.0993200391531,0.643216192722,
122,0.0993210375309,0.643216192722,
123,0.0993220433593,0.643216192722,
124,0.0993230417371,0.683417201042,
125,0.0993240401149,0.643216192722,
126,0.0993250384927,0.643216192722,
127,0.0993260368705,0.643216192722,
128,0.0993270426989,0.683417201042,
129,0.0993280410767,0.723618209362,
130,0.0993290394545,0.723618209362,
131,0.0993300378323,0.723618209362,
132,0.0993310436606,0.683417201042,
133,0.0993320420384,0.683417201042,
134,0.0993330404162,0.723618209362,
135,0.099334038794,0.683417201042,
136,0.0993350371718,0.683417201042,
137,0.0993360430002,0.723618209362,
138,0.099337041378,0.723618209362,
139,0.0993380397558,0.723618209362,
140,0.0993390381336,0.723618209362,
141,0.0993400365114,0.723618209362,
142,0.0993410423398,0.723618209362,
143,0.0993420407176,0.723618209362,
144,0.0993430390954,0.723618209362,
145,0.0993440374732,0.723618209362,
146,0.0993450433016,0.723618209362,
147,0.0993460416794,0.723618209362,
148,0.0993470400572,0.723618209362,
149,0.099348038435,0.723618209362,
150,0.0993490368128,0.723618209362,
151,0.0993500426412,0.763819217682,
152,0.099351041019,0.763819217682,
153,0.0993520393968,0.723618209362,
154,0.0993530377746,0.723618209362,
155,0.0993540436029,0.683417201042,
156,0.0993550419807,0.723618209362,
157,0.0993560403585,0.723618209362,
158,0.0993570387363,0.723618209362,
159,0.0993580371141,0.723618209362,
160,0.0993590429425,0.683417201042,
161,0.0993600413203,0.683417201042,
162,0.0993610396981,0.763819217682,
163,0.0993620380759,0.763819217682,
164,0.0993630364537,0.683417201042,
165,0.0993640422821,0.723618209362,
166,0.0993650406599,0.723618209362,
167,0.0993660390377,0.683417201042,
168,0.0993670374155,0.723618209362,
169,0.0993680432439,0.723618209362,
170,0.0993690416217,0.723618209362,
171,0.0993700399995,0.763819217682,
172,0.0993710383773,0.683417201042,
173,0.0993720367551,0.683417201042,
174,0.0993730425835,0.723618209362,
175,0.0993740409613,0.683417201042,
176,0.0993750393391,0.723618209362,
177,0.0993760377169,0.723618209362,
178,0.0993770435452,0.683417201042,
179,0.099378041923,0.683417201042,
180,0.0993790403008,0.723618209362,
181,0.0993800386786,0.683417201042,
182,0.0993810370564,0.763819217682,
183,0.0993820428848,0.683417201042,
184,0.0993830412626,0.683417201042,
185,0.0993840396404,0.683417201042,
186,0.0993850380182,0.683417201042,
187,0.099386036396,0.683417201042,
188,0.0993870422244,0.683417201042,
189,0.0993880406022,0.683417201042,
190,0.09938903898,0.643216192722,
191,0.0993900373578,0.683417201042,
192,0.0993910431862,0.643216192722,
193,0.099392041564,0.683417201042,
194,0.0993930399418,0.643216192722,
195,0.0993940383196,0.643216192722,
196,0.0993950366974,0.603015184402,
197,0.0993960425258,0.562814176083,
198,0.0993970409036,0.643216192722,
199,0.0993980392814,0.643216192722,
200,0.0993990376592,0.603015184402,
201,0.0994000434875,0.643216192722,
202,0.0994010418653,0.603015184402,
203,0.0994020402431,0.643216192722,
204,0.0994030386209,0.603015184402,
205,0.0994040369987,0.562814176083,
206,0.0994050428271,0.562814176083,
207,0.0994060412049,0.603015184402,
208,0.0994070395827,0.562814176083,
209,0.0994080379605,0.562814176083,
210,0.0994090363383,0.603015184402,
211,0.0994100421667,0.562814176083,
212,0.0994110405445,0.522613167763,
213,0.0994120389223,0.562814176083,
214,0.0994130373001,0.562814176083,
215,0.0994140431285,0.562814176083,
216,0.0994150415063,0.562814176083,
217,0.0994160398841,0.522613167763,
218,0.0994170382619,0.522613167763,
219,0.0994180366397,0.442211121321,
220,0.0994190424681,0.522613167763,
221,0.0994200408459,0.522613167763,
222,0.0994210392237,0.482412159443,
223,0.0994220376015,0.482412159443,
224,0.0994230434299,0.482412159443,
225,0.0994240418077,0.442211121321,
226,0.0994250401855,0.442211121321,
227,0.0994260385633,0.482412159443,
228,0.0994270369411,0.442211121321,
229,0.0994280427694,0.442211121321,
230,0.0994290411472,0.442211121321,
231,0.099430039525,0.361809104681,
232,0.0994310379028,0.402010113001,
233,0.0994320362806,0.402010113001,
234,0.099433042109,0.402010113001,
235,0.0994340404868,0.402010113001,
236,0.0994350388646,0.361809104681,
237,0.0994360372424,0.361809104681,
238,0.0994370430708,0.361809104681,
